coef_d	feat_d	coef_r	feat_r	section	model	acc_d	acc_r	acc_all	recall	f1	support
-14.09617	10millionstrong	-3.76412	people	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	10mins	-3.76412	hearing	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	113th	-3.76738	veterans	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	116th	-3.79723	students	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	118	-3.81079	watch	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	11m	-3.82108	good	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	120	-3.83848	morning	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	120th	-3.85975	new	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	121st	-3.87783	congrats	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	125	-3.88149	need	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	125k	-3.88149	ia03	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	1270am	-3.89254	service	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	127k	-3.89254	read	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	12am	-3.938	american	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	12k	-3.98563	obama	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	12m	-3.9897	honor	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	12th	-4.01869	passed	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	130m	-4.0229	nation	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	130s	-4.03137	congress	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	133rd	-4.04422	meeting	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	138m	-4.04854	join	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	13b	-4.09279	families	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	13k	-4.09279	americans	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	13x	-4.10188	stop	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	142m	-4.10646	national	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	14m	-4.11106	law	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	14x	-4.12966	discuss	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	150k	-4.13909	va	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	150m	-4.13909	icymi	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	151k	-4.14862	protect	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	151st	-4.15823	dc	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	152	-4.18764	state	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-14.09617	155	-4.18764	military	2016_2q	BernoulliNB	0.81	0.76	0.78	0.78	0.78	12059
-2.47141	nytownoftheday	2.47359	tx23	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.94985	mtpol	2.3981	ia03	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.83215	salute	2.0633	obamacare	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.73331	trump	2.00972	ny21	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.7113	murray	1.83105	collins	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.68689	wv	1.79931	nj03	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.67032	buffalo	1.7991	pray	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.64487	nh	1.76474	gopworking4women	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.58828	wa	1.75356	sfl	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.56306	ri	1.72588	il16	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.5544	ny04	1.63695	hr5611	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.54947	ranking	1.61671	ga	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.54184	kaine	1.57615	sd	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.51974	netde	1.57211	ur	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.51494	doyourjob	1.55412	kentucky	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.49892	la	1.53718	welfare	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.44035	socialsecurity	1.52989	betterway	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.43813	hoyeratgu	1.525	wsj	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.43338	energybill	1.52132	sanantonio	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.4303	newlondon	1.49154	hatch	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.41837	endwildlifetrafficking	1.48284	arkansas	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.4137	actonclimate	1.48134	tx31	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.41097	debates2016	1.46935	louis	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.4029	memphis	1.462	northcountry	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.39983	climatechange	1.46077	iran	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.39821	md02	1.45963	onthisday	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
-1.3837	africa	1.45045	ru	2016_3q	RidgeClassifier	0.78	0.77	0.77	0.77	0.77	9910
